state,county,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races,Two or more races: Two races including Some other race,Two or more races: Two races excluding Some other race and three or more races,Total_1,Car truck or van,Car truck or van: Drove alone,Car truck or van: Carpooled,Car truck or van: Carpooled: In 2-person carpool,Car truck or van: Carpooled: In 3-person carpool,Car truck or van: Carpooled: In 4-person carpool,Car truck or van: Carpooled: In 5- or 6-person carpool,Car truck or van: Carpooled: In 7-or-more-person carpool,Public transportation (excluding taxicab),Public transportation (excluding taxicab): Bus or trolley bus,Public transportation (excluding taxicab): Streetcar or trolley car (carro publico in Puerto Rico),Public transportation (excluding taxicab): Subway or elevated,Public transportation (excluding taxicab): Railroad,Public transportation (excluding taxicab): Ferryboat,Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked at home,Total_2,Family households,Family households: Married-couple family,Family households: Other family,Family households: Other family: Male householder no wife present,Family households: Other family: Female householder no husband present,Nonfamily households,Nonfamily households: Householder living alone,Nonfamily households: Householder not living alone
Texas,Clay County,95.06113411,0.616154809,1.145662848,0.577645133,0,0.625782228,1.973620872,0.057764513,1.915856359,41.09945124,38.24973525,34.62019832,3.629536921,3.196303071,0.250312891,0.019254838,0.105901608,0.057764513,0,0,0,0,0,0,0,0,0,0.895349957,0.298449986,1.655916049,38.94290941,26.74496967,22.40300375,4.341965919,2.16616925,2.175796669,12.19793973,10.5997882,1.598151536
Texas,Cochran County,90.32369146,3.443526171,0,0,0,3.236914601,2.995867769,0.275482094,2.720385675,41.21900826,39.63498623,32.33471074,7.300275482,2.961432507,3.271349862,0.619834711,0,0.447658402,0.172176309,0.172176309,0,0,0,0,0,0,0,0.068870523,0.723140496,0.619834711,34.29752066,23.8292011,17.63085399,6.198347107,1.101928375,5.096418733,10.46831956,10.19283747,0.275482094
Texas,Coke County,89.40458015,0.610687023,1.34351145,0.183206107,0,7.358778626,1.099236641,0.122137405,0.977099237,41.52671756,37.67938931,34.7480916,2.93129771,2.381679389,0.122137405,0.427480916,0,0,0,0,0,0,0,0,0,0,0.030534351,2.229007634,0.122137405,1.465648855,49.3740458,31.26717557,25.58778626,5.679389313,1.58778626,4.091603053,18.10687023,16,2.106870229
Texas,Coleman County,92.45620307,3.027052795,0.464783697,0.941484924,0,1.549278989,1.56119652,0.297938267,1.263258253,39.45894411,37.37337624,34.14372542,3.229650816,1.751877011,0.774639495,0.703134311,0,0,0.083422715,0.083422715,0,0,0,0,0,0,0.202598022,0.405196043,0.226433083,1.167918007,41.23465618,26.95745442,21.49922536,5.458229055,1.513526397,3.944702658,14.27720176,12.52532475,1.751877011
Texas,Collin County,69.8514322,9.513527823,0.466352518,14.41944194,0.066077196,2.491449145,3.191719172,0.516969344,2.674749828,51.49086673,45.36940753,41.83427755,3.535129984,2.767194366,0.5596442,0.131519034,0.049028432,0.027743951,0.60570763,0.195584264,0.022449304,0.1860539,0.198866946,0.002753216,0.060676656,0.065230052,0.047757717,0.417429978,0.503309154,4.421348017,35.08614391,26.04267486,21.36210092,4.68057394,1.300047652,3.380526288,9.043469053,7.499338169,1.544130884
Texas,Collingsworth County,78.30440587,7.40987984,2.703604806,0,0,9.045393858,2.536715621,0.567423231,1.96929239,43.59145527,41.42189586,34.94659546,6.475300401,5.640854473,0.400534045,0.333778371,0.100133511,0,0,0,0,0,0,0,0,0,0,1.702269693,0,0.46728972,35.21361816,25.9012016,20.8611482,5.040053405,1.73564753,3.304405874,9.312416555,8.544726302,0.767690254
Texas,Colorado County,73.63238512,12.67719532,0.166492246,0.033298449,0,11.83997717,1.650651698,0.608885929,1.041765769,44.7578727,42.09875369,37.907906,4.190847683,2.906478927,1.15117496,0.014270764,0.057083056,0.061839977,0.313956807,0.313956807,0,0,0,0,0,0,0.195033774,0.670725906,0.218818381,1.26058415,35.72923604,24.95956617,19.12282371,5.83674246,1.488916373,4.347826087,10.76966987,9.808771763,0.960898107
Texas,Comal County,90.55641502,1.915660599,0.217621413,1.038513068,0.0333094,3.876473941,2.362006558,0.413776768,1.94822979,45.18531129,40.55752533,36.89053051,3.666994826,2.410860345,0.809788522,0.279798959,0.166547,0,0.100668409,0.048853787,0,0.020725849,0.00666188,0.024426893,0.005921671,0.111771542,0.037010444,0.608451705,0.486317239,3.277644951,36.1984352,26.83035153,22.16925616,4.661095361,1.405656676,3.255438685,9.368083673,7.972789921,1.395293752
Texas,Comanche County,94.41274546,1.259725824,0.46683957,0.548351241,0,2.200815117,1.111522786,0.170433494,0.941089292,41.22267506,38.30307521,33.64208966,4.66098555,3.668025195,0.600222305,0.185253798,0.19266395,0.014820304,0,0,0,0,0,0,0,0,0,0.666913672,0.666913672,1.585772508,38.97739904,27.23971841,21.60800296,5.63171545,1.452389774,4.179325676,11.73768062,10.67061875,1.067061875
Texas,Concho County,94.47200567,2.220647295,0.236239074,1.133947555,0,1.535553981,0.401606426,0.118119537,0.283486889,28.91566265,26.12804158,23.0096858,3.118355776,2.905740609,0.070871722,0.141743444,0,0,0,0,0,0,0,0,0,0,0,0.874084574,0,1.913536499,20.62367116,14.03260099,11.74108197,2.291519017,0.165367352,2.126151665,6.591070163,6.260335459,0.330734704
Texas,Cooke County,92.15839883,2.461398499,0.657046827,0.902175836,0.042960754,0.674736549,3.103282707,0.128882262,2.974400445,47.05718835,43.49649996,35.86970256,7.626797402,5.481286801,1.392433853,0.242601905,0.176897223,0.33357762,0.078340199,0.078340199,0,0,0,0,0.012635516,0.138990675,0.04801496,0.732859923,0.424553335,2.125293776,38.8365217,27.29018726,21.24788355,6.042303707,1.665360997,4.376942711,11.54633444,9.421040661,2.125293776
Texas,Coryell County,71.98397644,14.06173314,0.819748239,2.061308679,0.863521203,1.912745891,8.296966401,0.346204353,7.950762048,40.29765616,34.57533592,29.38890289,5.186433034,4.020480441,0.810463065,0.184377031,0.062343313,0.108769184,0.145909881,0.131318893,0,0.014590988,0,0,0.019896802,0.217538368,0.010611628,2.834631047,0.477523246,2.016209261,29.59848254,21.35192137,16.25303426,5.098887106,1.21105201,3.887835095,8.246561169,6.928066429,1.318494741
Texas,Cottle County,73.012939,14.97227357,0.308071473,0,0,8.626001232,3.080714726,0,3.080714726,39.3715342,35.12014787,28.58903266,6.531115219,4.621072089,1.91004313,0,0,0,0.123228589,0.123228589,0,0,0,0,0,0,0,2.772643253,0.308071473,1.047443007,42.26740604,25.44670364,18.66913124,6.777572397,0.492914356,6.284658041,16.8207024,16.57424522,0.246457178
Texas,Crane County,52.61417648,4.174416202,0.12399256,0.392643108,0,41.62016946,1.074602191,1.074602191,0,40.81421781,39.61562306,33.16800992,6.447613143,1.983880967,2.149204381,2.107873528,0.206654267,0,0.785286216,0.289315974,0,0,0.495970242,0,0,0,0,0.309981401,0,0.103327134,29.38623683,22.8766274,19.07418888,3.80243852,1.673899566,2.128538954,6.509609423,6.240958876,0.268650548
Texas,Crockett County,41.8387008,0.880814754,0,0,0,56.59234792,0.688136526,0,0.688136526,47.92182769,45.74731627,40.04954583,5.697770438,4.679328379,0.192678227,0,0.825763832,0,0,0,0,0,0,0,0,0,0,0.495458299,0,1.679053124,38.20533994,27.22268098,21.74511423,5.477566749,1.706578585,3.770988164,10.98265896,10.98265896,0
Texas,Crosby County,89.28510493,4.094864358,0,0.238867088,0,4.777341751,1.603821873,0.870158676,0.733663197,41.03395325,36.95615083,34.05562191,2.90052892,2.337485071,0,0.46067224,0.102371609,0,0,0,0,0,0,0,0.255929022,0,0,1.023716089,1.672069613,1.126087698,34.87459478,24.24500938,17.38611159,6.858897799,1.9109367,4.947961099,10.62958539,10.01535574,0.614229654
Texas,Culberson County,81.83846497,0.133868809,0,0.535475234,0,15.43953592,2.052655065,0,2.052655065,43.15037929,38.19723338,35.60910308,2.588130299,1.472556894,0,0.267737617,0.223114681,0.624721107,0,0,0,0,0,0,0,0,0,1.294065149,2.721999108,0.93708166,30.38821954,19.18786256,12.53904507,6.648817492,1.740294511,4.908522981,11.20035698,11.02186524,0.178491745
Texas,Dallam County,91.64710755,0.869805329,1.20115974,1.477288416,0,1.698191357,3.106447605,1.504901284,1.601546321,49.02664642,47.14897142,41.99917161,5.149799807,3.258318376,0.662708822,0.855998895,0,0.372773713,0.11045147,0,0.11045147,0,0,0,0,0,0.069032169,0.966450366,0.055225735,0.676515256,33.19066685,23.66422753,18.33494408,5.329283446,1.794836394,3.534447052,9.526439321,7.924893,1.601546321
Texas,Dallas County,61.68694849,22.50710599,0.370957166,6.182709646,0.052425004,6.556875717,2.642977988,0.601650382,2.041327605,48.74879763,43.63237236,38.32120908,5.311163278,3.888071842,0.898648084,0.336819055,0.137905598,0.049718699,1.350833078,0.99777619,0.031818421,0.181399794,0.136436461,0.003402213,0.046780424,0.057721631,0.08435941,0.732558247,0.704064716,2.140107757,35.46327311,23.04651134,15.3864295,7.660081839,2.100402389,5.55967945,12.41676177,10.13588747,2.280874307
Texas,Dawson County,77.55322431,6.286639926,1.226473311,0.046282012,0,11.24652885,3.640851589,2.506942302,1.133909287,35.75285406,33.29990744,27.60721999,5.692687442,4.404504782,0.72508485,0.563097809,0,0,0.069423018,0.05399568,0,0,0.015427337,0,0,0.239123727,0,0.879358223,0.185128047,1.079913607,33.33847578,22.87102746,16.0521444,6.818883061,1.211045973,5.607837087,10.46744832,9.009564949,1.457883369
Texas,Deaf Smith County,89.38568178,1.026509339,0.486798243,0.545002381,0.084660564,5.169585692,3.301761998,0.465633102,2.836128896,43.65839462,41.60537595,37.3511826,4.254193344,2.534525636,0.783110217,0.555584952,0.116408276,0.264564263,0.439176676,0.439176676,0,0,0,0,0,0.031747712,0,0.11111699,0.222233981,1.24874332,32.48320017,23.3927721,17.51944547,5.873326631,2.412826075,3.460500556,9.090428065,8.053336155,1.03709191
Texas,Delta County,87.65100671,7.497603068,0.306807287,0.67114094,0,0.517737296,3.355704698,0.325982742,3.029721956,37.25790988,35.20613615,32.7325024,2.473633749,2.013422819,0.46021093,0,0,0,0.134228188,0.134228188,0,0,0,0,0,0.153403643,0,0.325982742,0.345158198,1.093000959,38.63854267,27.36337488,21.66826462,5.695110259,1.534036433,4.161073826,11.27516779,9.779482263,1.495685523
Texas,Denton County,75.00864262,9.497340304,0.463665685,8.27126549,0.085992513,3.128566242,3.544527146,0.615577531,2.928949615,53.09727934,47.37369695,42.97172284,4.401974111,3.45209139,0.564279404,0.226256959,0.083266526,0.076079832,0.453505186,0.210520577,0.025401247,0.093427025,0.121678167,0.00247817,0.042996257,0.10891559,0.117960912,0.715323891,0.461063606,3.823816952,35.09708852,24.83709127,19.87368765,4.963403618,1.311943418,3.6514602,10.25999725,7.938818929,2.32117832
Texas,DeWitt County,66.4252508,9.322241253,0.719354049,0.004893565,0,21.60508931,1.92317103,1.159774896,0.763396134,38.68363103,36.04599951,32.87007585,3.17592366,1.898703205,0.929777343,0.156594079,0.190849034,0,0.03914852,0.03914852,0,0,0,0,0,0.112551994,0.357230242,0.440420847,0.396378762,1.29190115,34.68558845,25.13334965,19.87276731,5.260582334,2.109126499,3.151455836,9.552238806,7.922681674,1.629557132
Texas,Dickens County,91.29061372,3.068592058,0.767148014,0.541516245,0,3.113718412,1.218411552,1.218411552,0,33.39350181,27.75270758,23.87184116,3.880866426,1.895306859,1.714801444,0.270758123,0,0,0.090252708,0.090252708,0,0,0,0,0,0.045126354,0,2.211191336,2.030685921,1.263537906,37.99638989,23.37545126,18.86281588,4.512635379,0.94765343,3.564981949,14.62093863,13.04151625,1.579422383
Texas,Dimmit County,89.15877333,0.046891119,0,3.770045953,0,6.986776704,0.037512895,0.037512895,0,33.02072587,30.89186908,28.42539623,2.46647285,1.697458501,0.356372503,0.412641846,0,0,0.15005158,0.15005158,0,0,0,0,0,0,0,1.012848167,0.384507174,0.581449873,31.03254244,21.09162525,13.08262215,8.009003095,1.885022977,6.123980118,9.94091719,9.237550408,0.703366782
Texas,Donley County,89.72542073,5.078240331,0.38382049,0.413345143,0,2.125775022,2.273398288,0.147623265,2.125775022,43.25361677,37.96870387,33.33333333,4.635370534,3.218187186,1.062887511,0,0.354295837,0,0,0,0,0,0,0,0,0,0.147623265,2.214348981,0.088573959,2.834366696,38.08680248,23.56067316,18.86625332,4.694419841,1.062887511,3.631532329,14.52612932,13.46324181,1.062887511
Texas,Duval County,87.04535447,1.68207838,0.281814179,0,0,10.76177895,0.22897402,0.158520476,0.070453545,35.29722589,31.60722149,25.37208278,6.235138705,3.513870542,0.722148833,1.690885073,0.149713782,0.158520476,0.008806693,0.008806693,0,0,0,0,0,0,0,0.986349626,0.739762219,1.955085865,30.92029943,22.18405989,13.5094672,8.67459269,1.999119331,6.67547336,8.736239542,6.710700132,2.02553941
Texas,Eastland County,91.81718664,3.683634373,0.388615216,0.651340996,0,3.207443897,0.251778872,0.049261084,0.202517789,35.1833607,33.46469622,30.01642036,3.448275862,2.32074439,0.421455939,0.706075534,0,0,0.103995621,0.103995621,0,0,0,0,0,0,0.136836344,0.914066776,0.339354132,0.224411604,35.35851122,20.96332786,17.02244116,3.9408867,0.925013684,3.015873016,14.39518336,13.63437329,0.760810071
Texas,Ector County,80.74736962,4.581222923,0.443975698,1.156357757,0.051786639,9.953139407,3.066147958,0.702908893,2.363239065,45.79391444,43.48435665,37.47710652,6.007250129,4.516805396,0.790693562,0.515340213,0.156623006,0.027787953,0.216619722,0.192621035,0.017683243,0,0.006315444,0,0.018946331,0.049260462,0.024630231,0.651122254,0.229882154,1.119096639,32.81125665,22.81327759,15.62440793,7.188869662,2.005784947,5.183084715,9.997979058,8.414697301,1.583281757
Texas,Edwards County,99.7080292,0,0.0486618,0,0,0.194647202,0.0486618,0,0.0486618,42.09245742,34.74452555,27.59124088,7.153284672,3.211678832,1.02189781,0.340632603,2.579075426,0,0,0,0,0,0,0,0,0,0,0,0.291970803,7.055961071,33.38199513,20.63260341,17.03163017,3.600973236,1.897810219,1.703163017,12.74939173,12.40875912,0.340632603
Texas,Ellis County,81.35253912,9.722337389,1.046565347,0.662173207,0.037906159,3.369502126,3.808976652,0.558523555,3.250453097,47.55209135,43.98180504,38.86328907,5.118515974,3.798315545,0.963053341,0.156362904,0.180646537,0.020137647,0.138594392,0.106018787,0,0.023099065,0.007699688,0.001776851,0,0.075812317,0.023691349,0.45605847,0.287257608,2.588872173,33.07312335,25.94025042,20.86260202,5.077648397,1.208851088,3.868797309,7.132872931,6.026486928,1.106386003
Texas,El Paso County,80.25509339,3.429100798,0.613857273,1.195362286,0.140630857,11.85501412,2.510941272,0.795197062,1.715744209,42.66463241,38.86318217,34.32479281,4.538389359,3.403792019,0.694797613,0.26574218,0.126424514,0.047633032,0.621975183,0.612902225,0.00119381,0.006327195,0,0.001551953,0.003103907,0.085118677,0.07974653,0.777767431,0.73837169,1.495366822,31.72240567,23.27930148,15.43644512,7.842856358,1.892189377,5.950666982,8.443104193,7.385030096,1.058074097
Texas,Erath County,89.61718336,1.685068222,1.149896341,0.752133455,0.050624367,3.688346753,3.056747505,0.409816306,2.646931199,46.58888192,42.3484885,37.50301336,4.845475146,3.078443662,1.357215178,0.22660431,0.183211996,0,0.060267104,0.012053421,0,0,0,0.048213683,0,0.122944892,0,1.33551902,0.06990984,2.651752567,33.65556145,21.29116243,17.60522636,3.685936069,1.190877971,2.495058097,12.36439902,8.953280941,3.411118075
Texas,Falls County,72.19492456,24.34822822,0.410428348,0.42198971,0.040464767,1.578125903,1.005838488,0.115613619,0.890224868,33.36030984,29.89190127,26.17492341,3.71697786,2.884559801,0.676339673,0.075148853,0.023122724,0.05780681,0.439331753,0.329498815,0,0.109832938,0,0,0,0.028903405,0,1.358460027,0.589629458,1.052083935,30.27342621,20.19769929,14.40545696,5.792242326,1.792011099,4.000231227,10.07572692,9.179721371,0.896005549
Texas,Fannin County,87.67812729,6.241404535,0.605705925,0.746159473,0.038039503,1.872713972,2.817849305,0.184345282,2.633504023,38.8734455,35.35625457,31.31821507,4.038039503,3.125091441,0.716898317,0.122896854,0.05267008,0.020482809,0,0,0,0,0,0,0,0.19897586,0.043891734,0.804681785,0.356986101,2.11265545,35.78931968,24.52377469,19.07827359,5.445501097,1.436722751,4.008778347,11.26554499,9.796634967,1.468910022
Texas,Fayette County,90.23777228,6.351232746,0.051863081,0.474746669,0,1.851113062,1.033272161,0.215431261,0.8178409,44.11154552,40.79629777,37.59674459,3.19955318,2.174259954,0.470757201,0.410915184,0.103726163,0.039894678,0,0,0,0,0,0,0,0,0,1.244713955,0.39894678,1.67158701,36.17250459,25.33312056,20.99257959,4.340540972,1.807228916,2.533312056,10.83938403,9.506901779,1.332482247
Texas,Fisher County,89.28663405,2.935874324,0.901364924,0.592325522,0.128766418,2.498068504,3.656966263,0.36054597,3.296420294,43.3427762,40.50991501,34.97295905,5.536955962,4.017512233,0.849858357,0.43780582,0,0.231779552,0,0,0,0,0,0,0,0.154519701,0,0.695338656,0.309039403,1.67396343,42.46716456,26.55163533,22.25083698,4.300798352,0.79835179,3.502446562,15.91552923,14.2415658,1.67396343
Texas,Floyd County,92.98365123,3.916893733,0.136239782,0.170299728,0,1.277247956,1.515667575,0,1.515667575,39.54359673,36.35899183,33.36171662,2.997275204,2.196866485,0.357629428,0.170299728,0.272479564,0,0.408719346,0.408719346,0,0,0,0,0,0,0,0.851498638,0,1.924386921,39.64577657,28.91689373,22.9393733,5.977520436,0.613079019,5.364441417,10.72888283,9.690054496,1.038828338
Texas,Foard County,86.07954545,1.775568182,0,0,0,6.605113636,5.539772727,5.539772727,0,44.67329545,40.90909091,36.43465909,4.474431818,2.414772727,1.420454545,0,0.639204545,0,0,0,0,0,0,0,0,0,0,1.278409091,0,2.485795455,39.55965909,25.92329545,22.15909091,3.764204545,1.207386364,2.556818182,13.63636364,12.57102273,1.065340909
Texas,Fort Bend County,52.08726138,20.60304974,0.305541955,19.91243565,0.026374804,4.546069343,2.519267132,0.725104214,1.794162918,46.93808819,42.95873899,38.42673621,4.532002781,3.345271877,0.643274696,0.26009614,0.11239724,0.170962829,0.749585442,0.746339313,0,0.001487809,0,0.00175832,0.064787338,0.038953556,0.035572171,0.224388713,0.377633085,2.4884289,31.16027495,25.60492979,20.55111166,5.053818125,1.264096994,3.78972113,5.555345158,4.705535463,0.849809696
Texas,Franklin County,86.00056185,3.876767488,0.206011799,0.046820863,0.074913381,6.330180729,3.46474389,1.020694822,2.444049068,41.58629085,37.64397415,34.17923027,3.46474389,2.865436839,0.458844461,0.14046259,0,0,0.337110216,0,0,0,0.337110216,0,0,0.103005899,0,0.24346849,0.393295252,2.865436839,35.6400412,26.13540594,21.36904205,4.766363892,1.095608203,3.670755689,9.504635265,8.29665699,1.207978275
Texas,Freestone County,81.00360242,15.87092191,0.071033538,0.674818611,0,0.969100411,1.410523111,0.350093866,1.060429246,36.34887615,34.61870212,30.83870313,3.779998985,2.577502664,0.969100411,0.050738241,0.182657669,0,0.020295297,0,0,0,0,0.020295297,0,0.065959714,0,0.324724745,0.142067076,1.177127201,34.83180273,25.16616774,19.39722969,5.768938049,2.049824953,3.719113096,9.665634989,8.62550104,1.040133949
Texas,Frio County,74.79117253,4.403423739,0.097968444,0.886872229,0,18.09838094,1.722182118,0.324842735,1.397339383,34.30958028,32.42755491,29.88037537,2.54717954,0.788903785,0.366092606,1.103434052,0.175311952,0.113437146,0,0,0,0,0,0,0,0.077343508,0,0.443436114,0.067031041,1.294214706,23.84242549,18.05713107,12.61730432,5.439826751,1.031246777,4.408579973,5.785294421,5.151077653,0.634216768
Texas,Gaines County,93.66172925,2.199694897,0.457654643,0.467496678,0.06397323,2.716401752,0.433049555,0.29526106,0.137788495,40.25884553,37.03557896,29.40800157,7.627577383,4.453520988,1.801092466,0.595443138,0.531469908,0.246050883,0,0,0,0,0,0,0,0,0.073815265,2.032380296,0.142709512,0.974361498,28.23187835,21.9231337,17.85837311,4.064760592,1.495989371,2.568771222,6.308744648,5.496776733,0.811967915
Texas,Galveston County,78.16282419,12.61583239,0.452781965,3.278924085,0.065119891,2.35440507,3.070112416,0.424043609,2.646068807,46.00582716,42.11147425,37.35680503,4.754669218,3.59902045,0.629186552,0.203002852,0.201168489,0.122290875,0.423737882,0.402948433,0.00214009,0.007031725,0.011617633,0,0.040355989,0.122902329,0.261091018,0.824240497,0.436578424,1.785446774,36.43687192,25.34478384,19.02479142,6.319992418,1.553094112,4.766898306,11.09208809,9.050136201,2.041951885
Texas,Garza County,83.23791349,4.325699746,0.779262087,2.178753181,0,7.585877863,1.892493639,1.192748092,0.699745547,33.71501272,33.01526718,26.6221374,6.393129771,4.325699746,0.795165394,1.145038168,0.127226463,0,0,0,0,0,0,0,0,0,0,0.333969466,0.318066158,0.047709924,25.89058524,21.10368957,15.87150127,5.232188295,0.779262087,4.452926209,4.786895674,4.055343511,0.731552163
Texas,Gillespie County,91.07905983,0.125915751,2.819749695,0.16025641,0,2.438186813,3.376831502,0.373931624,3.002899878,44.74587912,39.25900488,32.41758242,6.841422466,4.834401709,1.09508547,0.690628816,0,0.221306471,0.19459707,0.19459707,0,0,0,0,0,0.156440781,0.164072039,1.747557998,0.202228327,3.021978022,40.89209402,28.47222222,23.62637363,4.845848596,1.472832723,3.373015873,12.41987179,11.52319902,0.896672772
Texas,Glasscock County,70.55944056,0,0,0,0,29.44055944,0,0,0,48.32167832,37.13286713,34.54545455,2.587412587,2.027972028,0.559440559,0,0,0,0,0,0,0,0,0,0,0.48951049,0,6.013986014,0,4.685314685,30.20979021,25.59440559,22.37762238,3.216783217,1.748251748,1.468531469,4.615384615,3.356643357,1.258741259
Texas,Goliad County,78.56858319,5.125481344,0,0.57097331,0,15.45611473,0.278847431,0,0.278847431,40.06108087,36.47589961,31.35041827,5.125481344,3.571902802,1.500464746,0.026556898,0,0.026556898,0,0,0,0,0,0,0,0,0,1.72619838,0,1.858982871,35.59952198,25.52117913,21.17912628,4.342052848,0.889656088,3.45239676,10.07834285,8.684105696,1.394237153
Texas,Gonzales County,61.68287608,6.682150288,0.275802003,0.251608845,0.019354527,29.36081676,1.727391494,1.059660328,0.667731166,43.66381187,38.93163013,33.48816955,5.443460589,3.677360043,1.108046644,0.658053902,0,0,0.406445057,0.29515653,0.111288528,0,0,0,0,0,0.033870421,1.848357285,0.687085692,1.756423283,34.90588861,25.31572071,19.00614506,6.309575652,2.061257076,4.248318576,9.590167901,8.990177578,0.599990323
Texas,Gray County,85.24134891,4.439056645,1.362133568,0.674454485,0.083755786,5.743883624,2.455366983,0.449636324,2.005730659,40.06612299,38.2234957,33.57284549,4.650650209,3.738152965,0.506942914,0.017632797,0.299757549,0.088163985,0,0,0,0,0,0,0,0.317390346,0,0.771434869,0.484901918,0.268900154,35.265594,22.85651311,17.95900375,4.897509367,1.582543531,3.314965836,12.40908089,10.35926824,2.049812652
Texas,Grayson County,86.71359676,5.489265713,1.26011201,1.418792782,0.051337897,1.677815806,3.389079029,0.248133167,3.140945862,44.85220909,40.88752334,35.18434972,5.703173615,4.131144991,0.938861232,0.411481021,0.185127567,0.036558805,0.135345364,0.088674549,0.038114499,0,0.008556316,0,0.015556938,0.126789048,0.129122589,0.746733043,0.336029869,2.475108899,37.30320473,25.48148724,19.03469197,6.446795271,1.764934661,4.68186061,11.82171749,10.12445551,1.697261979
Texas,Gregg County,74.47244401,20.29410336,0.371677976,1.339336324,0.097980469,0.912594944,2.511862925,0.366819441,2.145043484,44.28717185,41.56720165,37.15484153,4.412360115,3.409882261,0.637277924,0.174097527,0.119843879,0.071258523,0.059112184,0.041297553,0,0.017814631,0,0,0,0.041297553,0.014575607,0.85753154,0.336048715,1.411404603,36.86980744,24.36069769,16.62833822,7.732359467,1.888350851,5.844008616,12.50910975,10.29280775,2.216302007
Texas,Grimes County,78.3242852,15.39268911,0.843286283,0.16286645,0,2.71806008,2.558812885,0.423452769,2.135360116,37.68005791,34.93304379,29.54035469,5.392689106,4.44082519,0.278682591,0.361925443,0.177343467,0.133912414,0,0,0,0,0,0,0,0.028954035,0,0.930148389,0.282301846,1.505609844,31.82410423,22.55157438,16.36264929,6.188925081,1.505609844,4.683315237,9.272529859,8.117987695,1.154542164
Texas,Guadalupe County,72.21745941,7.931054487,0.326807918,1.735240465,0.283620284,14.37890381,3.126913631,0.615584935,2.511328697,46.67809742,43.80773123,40.02655717,3.781174059,2.729845234,0.674887358,0.1907991,0.150834424,0.034807944,0.061880789,0.047699775,0,0.014181014,0,0,0,0.101200874,0.050922733,0.326807918,0.426719609,1.902834269,34.23232369,26.11175928,19.97782605,6.133933233,1.818392775,4.315540458,8.120564404,6.891972901,1.228591503
Texas,Hale County,85.70632897,4.798757072,0.762172779,0.304869111,0.020520036,3.277342948,5.130009087,0.917538768,4.212470319,40.53586609,38.50438249,33.3479905,5.156391991,4.092281535,0.513000909,0.325389148,0.2257204,0,0.196406062,0.196406062,0,0,0,0,0,0,0,0.612669657,0.067422977,1.154984903,32.67376074,23.1553953,16.52742356,6.627971741,1.679711547,4.948260194,9.518365433,8.638935303,0.879430129
Texas,Hall County,80.96942095,8.13272609,0.650618087,0.292778139,0,7.09173715,2.862719584,0.065061809,2.797657775,39.36239427,35.58880937,30.5790501,5.009759271,4.424202993,0.422901757,0.162654522,0,0,0,0,0,0,0,0,0,0,0.357839948,1.301236174,0.292778139,1.821730644,42.32270657,27.84645413,19.61613533,8.230318803,1.854261548,6.376057254,14.47625244,13.30513988,1.171112557
Texas,Hamilton County,94.87241504,0.507921151,0.749788366,0.290240658,0,1.826097472,1.753537308,0.520014512,1.233522796,42.29048253,37.44104487,30.28177531,7.159269561,6.49413472,0.338614101,0.32652074,0,0,0,0,0,0,0,0,0,0,0,2.878219857,0.108840247,1.862377555,37.5861652,26.3393397,21.45362196,4.885717741,2.128431491,2.75728625,11.24682549,10.61797073,0.628854759
Texas,Hansford County,91.13034072,0.360555255,0.072111051,0,0,6.616188931,1.820804038,0.630971696,1.189832342,40.67063277,37.60591311,34.37894357,3.226969533,2.127276005,0.342527492,0.414638543,0.342527492,0,0.126194339,0.126194339,0,0,0,0,0,0,0.180277628,1.225887867,1.027582477,0.504777357,33.44149991,25.04056247,19.54209483,5.49846764,2.541914548,2.956553092,8.400937444,8.238687579,0.162249865
Texas,Hardeman County,86.31072874,7.085020243,1.037449393,0,0,3.137651822,2.429149798,0,2.429149798,41.24493927,40.30870445,31.85728745,8.451417004,4.782388664,2.37854251,1.239878543,0.025303644,0.025303644,0,0,0,0,0,0,0,0.20242915,0,0.278340081,0.455465587,0,38.43623482,25.68319838,20.57186235,5.111336032,0.708502024,4.402834008,12.75303644,10.77935223,1.973684211
Texas,Hardin County,91.64759928,5.684740772,0.195108108,0.578229483,0,0.297983292,1.596339062,0.310399262,1.2859398,41.4480569,39.67612054,35.99212473,3.683995814,2.891147413,0.470033168,0.218166339,0.065627273,0.039021622,0.067400983,0.021284521,0,0.046116462,0,0,0,0.014189681,0.00886855,0.315720392,0.340552333,1.02520442,36.15707976,26.28993065,20.40653435,5.8833963,1.669061175,4.214335125,9.867149116,9.015768283,0.851380833
Texas,Harris County,62.84253224,19.01885118,0.399476548,6.965201478,0.067984451,8.414928073,2.291026031,0.527927834,1.763098196,47.41306018,42.75044362,37.76848046,4.981963154,3.666097921,0.790283938,0.276869882,0.17294862,0.075762794,1.23152019,1.167968091,0.022053122,0.023356755,0.014318234,0.00382399,0.042715702,0.051080679,0.137446353,0.668872269,0.678736423,1.852244953,34.40473844,23.50019761,16.15928916,7.340908454,1.987453403,5.353455051,10.90454084,8.976967633,1.927573203
